10	3.0060E-02	2.5E-05
11	3.1824E-02	2.6E-05
12	3.3521E-02	2.6E-05
13	3.5160E-02	2.7E-05
14	3.6746E-02	2.7E-05
15	3.8282E-02	2.7E-05
16	3.9773E-02	2.8E-05
17	4.1224E-02	2.8E-05
18	4.2636E-02	2.9E-05
19	4.4012E-02	2.9E-05
20	4.536E-02	3E-05
21	4.667E-02	3E-05
22	4.795E-02	3E-05
23	4.921E-02	3E-05
24	5.044E-02	3E-05
25	5.165E-02	3E-05
26	5.283E-02	3E-05
27	5.400E-02	3E-05
28	5.514E-02	3E-05
29	5.627E-02	3E-05
30	5.737E-02	3E-05
