18	0.042588	2.88E-05
19	0.043985	2.92E-05
20	0.045336	2.96E-05
21	0.046654	3.00E-05
22	0.047941	3.04E-05
23	0.0492	3.08E-05
24	0.050434	3.11E-05
25	0.051643	3.15E-05
26	0.05283	3.18E-05
27	0.053995	3.22E-05
28	0.055139	3.25E-05
29	0.056265	3.29E-05
30	0.057372	3.32E-05
